unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at,v_status,v_score,v_url_code,v_notes,v_at
17447301,Northland Community and Technical College - East Grand Forks,MN,East Grand Forks,yes,Follett ACCESS / MN State Z-Degree,Per-course Follett ACCESS digital via D2L; auto-charged opt-out; MN State Z-Degree (zero textbook cost degrees); OER promoted,,https://minnstate.edu,,MN State system: Follett ACCESS digital via D2L. Z-Degree zero textbook programs. OER promoted.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms it belongs to Minnesota State, but does not mention Inclusive Access or the specific program details.",2026-03-10T21:47:05Z
240657,Northwest College,WY,Powell,no,N/A,Traditional purchase/rental; FA covers books,,https://nwc.edu,,No formal IA. FA can cover books. Books needed by first day.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly belongs to Northwest College, but does not mention any inclusive access programs or pricing information.",2026-03-10T21:47:08Z
136233,Northwest Florida State College,FL,Niceville,yes,Inclusive Access / First Day (varies by college),Per-course or per-credit hr; via LMS; FL Affordability Counts metric ($20/cr hr target); auto-enrolled; opt-out; fin aid eligible,,https://flbog.edu,,FL state/community college system IA. FL Affordability Counts metric targets $20/cr. Per-course via LMS. Auto-enrolled. Opt-out. Financial aid eligible. Statute requires 45-day advance info.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page references the Florida Board of Governors, which oversees Northwest Florida State College, but does not mention Inclusive Access or related programs.",2026-03-10T21:47:11Z
178624,Northwest Missouri State University,MO,Maryville,yes,Textbooks Included in Tuition,"Textbooks + laptop included in tuition; saves ~$6,800 over 4 years",,https://nwmissouri.edu,,"Unique model: textbooks AND laptop included in tuition for in-person enrollment. Saves ~$6,800 over 4 years. Not opt-out IA but fully inclusive.",bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,The page confirms the school but does not mention inclusive access or the associated cost savings.,2026-03-10T21:47:14Z
204440,Northwest State Community College,OH,Archbold,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:17Z
173115,Northwest Technical College,MN,Bemidji,yes,Follett ACCESS / MN State Z-Degree,Per-course Follett ACCESS digital via D2L; auto-charged opt-out; MN State Z-Degree (zero textbook cost degrees); OER promoted,,https://minnstate.edu,,MN State system: Follett ACCESS digital via D2L. Z-Degree zero textbook programs. OER promoted.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school's existence (Minnesota State), but lacks details about inclusive access programs or pricing.",2026-03-10T21:47:17Z
160038,Northwestern State University of Louisiana,LA,Natchitoches,yes,IncludED Textbook Program,Per-course (MyNSU billing),,https://nsula.bkstr.com; https://nsula.edu,,Auto-enrolled; rent/purchase reduced cost; digital+physical; opt-out,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nsula.bkstr.com;%20https', port=443): Max retries exce",2026-03-10T21:47:21Z
147767,Northwestern University,IL,Evanston,yes,First Day (BN) + OER + Books for Cats,Per-course (BN); free (OER/library),,https://northwestern.bncollege.com; https://northwestern.edu,,BN First Day; OER via Canvas; Books for Cats lending program,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='northwestern.bncollege.com;%20https', port=443): Max r",2026-03-10T21:47:21Z
230995,Norwich University,VT,Northfield,yes,Norwich ACCESS Program,Online: $22/cr; residential FT: $264/sem; auto-enrolled; opt-out; physical mailed if no digital,,https://norwich.edu; https://bkstr.com,,"Norwich ACCESS (Follett). Online $22/cr, residential $264/sem. Digital via LMS. Physical mailed if no digital (no return needed).",bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='norwich.edu;%20https', port=443): Max retries exceeded",2026-03-10T21:47:22Z
204468,Notre Dame College,OH,Cleveland,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:22Z
136215,Nova Southeastern University,FL,Fort Lauderdale,yes,First Day Opt-Out (BN),Per-course auto-billed,,https://nsu.bncollege.com; https://nova.edu,,BN First Day opt-out model,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nsu.bncollege.com;%20https', port=443): Max retries ex",2026-03-10T21:47:23Z
204501,Oberlin College,OH,Oberlin,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:23Z
227304,Odessa College,TX,Odessa,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:24Z
140696,Oglethorpe University,GA,Atlanta,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:47:24Z
201964,Ohio Christian University,OH,Circleville,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:25Z
204617,Ohio Dominican University,OH,Columbus,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:25Z
204635,Ohio Northern University,OH,Ada,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:26Z
204714,Ohio State Beauty Academy,OH,Lima,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:26Z
204723,Ohio State College of Barber Styling,OH,Columbus,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:27Z
204778,Ohio State School of Cosmetology-Canal Winchester,OH,CANAL WINCHESTER,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:27Z
405012,Ohio State School of Cosmetology-Heath,OH,Heath,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:28Z
204662,Ohio State University Agricultural Technical Institute,OH,Wooster,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:28Z
204671,Ohio State University-Lima Campus,OH,Lima,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:29Z
204680,Ohio State University-Mansfield Campus,OH,Mansfield,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:29Z
204699,Ohio State University-Marion Campus,OH,Marion,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:30Z
204705,Ohio State University-Newark Campus,OH,Newark,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:30Z
204820,Ohio University-Chillicothe Campus,OH,Chillicothe,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:47:31Z
