unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at
197887,Asheville-Buncombe Technical Community College,NC,Asheville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://abtech.edu/college-resources/bookstore,high,Follett partner — bookstore_page verified at https://abtech.edu/college-resources/bookstore,follett_url_verification,GOLD,2026-03-10
197966,Beaufort County Community College,NC,Washington,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.beaufortccc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.beaufortccc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198011,Bladen Community College,NC,Dublin,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bladencc.edu/support/campus-resources/bookstore/,high,Follett partner — bookstore_page verified at https://bladencc.edu/support/campus-resources/bookstore/,follett_url_verification,GOLD,2026-03-10
231536,Blue Ridge Community College,VA,Weyers Cave,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.blueridge.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.blueridge.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198084,Brunswick Community College,NC,Bolivia,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://brunswickcc.edu/event/first-day-of-black-history-month-2023/,high,Follett partner — ia_page verified at https://brunswickcc.edu/event/first-day-of-black-history-month-2023/,follett_url_verification,GOLD,2026-03-10
198109,Cabarrus College of Health Sciences,NC,Concord,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://cabarruscollege.edu/current-students/bookstore,high,Follett partner — bookstore_page verified at https://cabarruscollege.edu/current-students/bookstore,follett_url_verification,GOLD,2026-03-10
198118,Caldwell Community College and Technical Institute,NC,Hudson,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cccti.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.cccti.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198136,Campbell University,NC,Buies Creek,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.campbell.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.campbell.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
198154,Cape Fear Community College,NC,Wilmington,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://cfcc.edu/bookstore/,high,Follett partner — bookstore_page verified at https://cfcc.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
461032,Carolina College of Biblical Studies,NC,Fayetteville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ccbs.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.ccbs.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198206,Carteret Community College,NC,Morehead City,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://carteret.edu/paying-for-college/textbooks-and-supplies/,high,Follett partner — bookstore_page verified at https://carteret.edu/paying-for-college/textbooks-and-supplies/,follett_url_verification,GOLD,2026-03-10
198233,Catawba Valley Community College,NC,Hickory,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://cvcc.edu/student-textbooks/,high,Follett partner — bookstore_page verified at https://cvcc.edu/student-textbooks/,follett_url_verification,GOLD,2026-03-10
198251,Central Carolina Community College,NC,Sanford,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cccc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.cccc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198260,Central Piedmont Community College,NC,Charlotte,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cpcc.edu/student-experience/bookstores-and-supplies,high,Follett partner — bookstore_page verified at https://www.cpcc.edu/student-experience/bookstores-and-supplies,follett_url_verification,GOLD,2026-03-10
489344,Chamberlain University-North Carolina,NC,Charlotte,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.chamberlain.edu,high,Follett partner — bookstore_page verified at https://bookstore.chamberlain.edu,follett_url_verification,GOLD,2026-03-10
198303,Chowan University,NC,Murfreesboro,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.chowan.edu/bookstoreinfo/,high,Follett partner — bookstore_page verified at https://www.chowan.edu/bookstoreinfo/,follett_url_verification,GOLD,2026-03-10
198330,Coastal Carolina Community College,NC,Jacksonville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://coastalcarolina.edu/textbooks/,high,Follett partner — bookstore_page verified at https://coastalcarolina.edu/textbooks/,follett_url_verification,GOLD,2026-03-10
197814,College of the Albemarle,NC,Elizabeth City,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.albemarle.edu/student-resources/college-materials/,high,Follett partner — bookstore_page verified at https://www.albemarle.edu/student-resources/college-materials/,follett_url_verification,GOLD,2026-03-10
198367,Craven Community College,NC,New Bern,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://cravencc.edu/bookstore,high,Follett partner — bookstore_page verified at https://cravencc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198376,Davidson-Davie Community College,NC,Thomasville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.davidsondavie.edu/venue/bookstore/,high,Follett partner — bookstore_page verified at https://www.davidsondavie.edu/venue/bookstore/,follett_url_verification,GOLD,2026-03-10
198455,Durham Technical Community College,NC,Durham,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.durhamtech.edu/student-services/bookstore,high,Follett partner — bookstore_page verified at https://www.durhamtech.edu/student-services/bookstore,follett_url_verification,GOLD,2026-03-10
198491,Edgecombe Community College,NC,Tarboro,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://edgecombe.edu/student-portal/bookstore/,high,Follett partner — bookstore_page verified at https://edgecombe.edu/student-portal/bookstore/,follett_url_verification,GOLD,2026-03-10
198516,Elon University,NC,Elon,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.elon.edu/u/administration/student-life/,high,Follett partner — bookstore_page verified at https://www.elon.edu/u/administration/student-life/,follett_url_verification,GOLD,2026-03-10
198543,Fayetteville State University,NC,Fayetteville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.uncfsu.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.uncfsu.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198534,Fayetteville Technical Community College,NC,Fayetteville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.faytechcc.edu/,high,Follett partner — bookstore_page verified at https://bookstore.faytechcc.edu/,follett_url_verification,GOLD,2026-03-10
198552,Forsyth Technical Community College,NC,Winston-Salem,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.forsythtech.edu/students/student-life/bookstore/,high,Follett partner — bookstore_page verified at https://www.forsythtech.edu/students/student-life/bookstore/,follett_url_verification,GOLD,2026-03-10
198561,Gardner-Webb University,NC,Boiling Springs,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://gardner-webb.edu/news/books-inspire-alumna-to-dream-for-a-better-life/,high,Follett partner — bookstore_page verified at https://gardner-webb.edu/news/books-inspire-alumna-to-dream-for-a-better-life/,follett_url_verification,GOLD,2026-03-10
19857001,Gaston College,NC,Dallas,no,N/A,Traditional purchase; small/specialty institution,,https://www.gaston.edu/student-resources/bookstore/,high,Follett partner — bookstore_page verified at https://www.gaston.edu/student-resources/bookstore/,follett_url_verification,GOLD,2026-03-10
198622,Guilford Technical Community College,NC,Jamestown,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.gtcc.edu/student-life/campus-stores.php,high,Follett partner — bookstore_page verified at https://www.gtcc.edu/student-life/campus-stores.php,follett_url_verification,GOLD,2026-03-10
198640,Halifax Community College,NC,Weldon,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://halifaxcc.ecampus.com/,high,Follett partner — bookstore_page verified at https://halifaxcc.ecampus.com/,follett_url_verification,GOLD,2026-03-10
198710,Isothermal Community College,NC,Spindale,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.isothermal.edu,high,Follett partner — bookstore_page verified at https://bookstore.isothermal.edu,follett_url_verification,GOLD,2026-03-10
445708,Johnson & Wales University-Charlotte,NC,Charlotte,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.jwu.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.jwu.edu/bookstore,follett_url_verification,GOLD,2026-03-10
198774,Johnston Community College,NC,Smithfield,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.johnstoncc.edu,high,Follett partner — bookstore_page verified at https://bookstore.johnstoncc.edu,follett_url_verification,GOLD,2026-03-10
461528,Manna University,NC,Fayetteville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://manna.edu/current-students/bookstore/,high,Follett partner — bookstore_page verified at https://manna.edu/current-students/bookstore/,follett_url_verification,GOLD,2026-03-10
